Name,Strike,Dip,Dip_Dir,Cx,Cy,Cz,Nx,Ny,Nz,Sample_Radius,RMS,Gx,Gy,Gz,Length
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.28/057,327.8451232910156,28.4763126373291,57.84512710571289,1100.6201171875,686.4953002929688,4437.3037109375,0.40366095304489136,0.2537550926208496,0.8790143132209778,0.4648555815219879,0.14613358676433563,252100.620117187500,3679686.495300292969,4437.303710937500,24.593608856201
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.32/335,245.82528686523438,32.57844161987305,335.8252868652344,1099.49365234375,692.3428955078125,4444.80712890625,-0.22050775587558746,0.49123185873031616,0.8426550626754761,0.4648555815219879,0.10276585072278976,252099.493652343750,3679692.342895507813,4444.807128906250,14.825996398926
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.38/032,302.06817626953125,38.515899658203125,32.06816101074219,1119.275634765625,682.59912109375,4439.80224609375,0.3306255638599396,0.5277135372161865,0.782435417175293,0.4648555815219879,0.1414075791835785,252119.275634765625,3679682.599121093750,4439.802246093750,14.204769134521
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.40/310,220.39700317382812,40.132911682128906,310.3970031738281,1145.4049072265625,672.5564575195312,4427.31201171875,-0.4908812642097473,0.41772833466529846,0.7645512819290161,0.4648555815219879,0.09786414355039597,252145.404907226563,3679672.556457519531,4427.312011718750,13.011915206909
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.63/018,288.6614990234375,63.16010665893555,18.661489486694336,1105.91552734375,710.0955810546875,4456.0927734375,0.2855057418346405,0.8453609347343445,0.45149895548820496,0.4648555815219879,0.17244739830493927,252105.915527343750,3679710.095581054688,4456.092773437500,23.794889450073
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.47/342,252.33462524414062,47.430931091308594,342.3346252441406,1088.5950927734375,681.0906372070312,4424.98681640625,-0.22348491847515106,0.7017344832420349,0.6764785051345825,0.4648555815219879,0.17864066362380981,252088.595092773438,3679681.090637207031,4424.986816406250,14.876066207886
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.66/003,273.1614685058594,66.44026184082031,3.1614668369293213,1076.345947265625,682.0281982421875,4422.79052734375,0.050552915781736374,0.9152487516403198,0.39970502257347107,0.4648555815219879,0.13103432953357697,252076.345947265625,3679682.028198242188,4422.790527343750,11.085926055908
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.89/069,339.34210205078125,89.20724487304688,69.34210205078125,1080.74853515625,683.7665405273438,4425.57080078125,0.9356139898300171,0.35275354981422424,0.013835730962455273,0.4648555815219879,0.2028801292181015,252080.748535156250,3679683.766540527344,4425.570800781250,7.463361263275
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.21/042,312.4782409667969,21.15369415283203,42.47825241088867,1080.603515625,712.80224609375,4448.86083984375,0.24369990825653076,0.26615452766418457,0.9326157569885254,0.4648555815219879,0.14104323089122772,252080.603515625000,3679712.802246093750,4448.860839843750,20.303485870361
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.22/103,13.391311645507812,22.862245559692383,103.39131164550781,1072.802490234375,708.7211303710938,4444.427734375,0.377953439950943,-0.08998066186904907,0.9214416146278381,0.4648555815219879,0.09120629727840424,252072.802490234375,3679708.721130371094,4444.427734375000,10.301624298096
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.75/135,45.78407287597656,75.63878631591797,135.78407287597656,1059.2197265625,679.8224487304688,4434.6025390625,0.6755726933479309,-0.6943202018737793,0.24803422391414642,0.4648555815219879,0.14443451166152954,252059.219726562500,3679679.822448730469,4434.602539062500,20.872615814209
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.86/137,47.160247802734375,86.43959045410156,137.16024780273438,1075.556884765625,679.0978393554688,4418.390625,0.6786378026008606,-0.7318430542945862,0.06210087984800339,0.4648555815219879,0.07285898178815842,252075.556884765625,3679679.097839355469,4418.390625000000,5.983571052551
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.36/048,318.59954833984375,36.13209533691406,48.599552154541016,1095.268310546875,688.2578125,4437.96435546875,0.44229909777641296,0.38994523882865906,0.8076596856117249,0.4648555815219879,0.10531038045883179,252095.268310546875,3679688.257812500000,4437.964355468750,10.728826522827
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.28/046,316.5577087402344,28.473045349121094,46.557701110839844,1072.015869140625,704.986083984375,4437.45068359375,0.34614914655685425,0.32782137393951416,0.8790414929389954,0.4648555815219879,0.11855006963014603,252072.015869140625,3679704.986083984375,4437.450683593750,13.674275398254
measurements_E.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.87/181,91.184814453125,87.39662170410156,181.184814453125,1077.768798828125,730.0103759765625,4461.900390625,-0.020656224340200424,-0.9987543225288391,0.04542183876037598,0.4648555815219879,0.09991317987442017,252077.768798828125,3679730.010375976563,4461.900390625000,25.307865142822
