Name,Strike,Dip,Dip_Dir,Cx,Cy,Cz,Nx,Ny,Nz,Sample_Radius,RMS,Gx,Gy,Gz,Length
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.59/204,114.24424743652344,59.660240173339844,204.24424743652344,-247.50123596191406,585.8500366210938,4453.62158203125,-0.35438984632492065,-0.7869275212287903,0.5051266551017761,0.2546513080596924,0.06590297818183899,250752.498764038086,3679585.850036621094,4453.621582031250,5.333185195923
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.63/231,141.5002899169922,63.99527359008789,231.5002899169922,-232.3109130859375,594.653076171875,4466.18798828125,-0.7033780813217163,-0.5594863295555115,0.4384453296661377,0.2546513080596924,0.03993510454893112,250767.689086914063,3679594.653076171875,4466.187988281250,4.190401077271
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.23/202,112.41462707519531,23.094114303588867,202.4146270751953,-210.80125427246094,582.4603271484375,4477.08447265625,-0.14956462383270264,-0.3626081347465515,0.9198617935180664,0.2546513080596924,0.1037919819355011,250789.198745727539,3679582.460327148438,4477.084472656250,11.745355606079
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.74/170,80.30337524414062,74.43014526367188,170.30337524414062,-249.02989196777344,576.6185913085938,4444.0400390625,0.16225065290927887,-0.9495415687561035,0.26841309666633606,0.2546513080596924,0.07450085878372192,250750.970108032227,3679576.618591308594,4444.040039062500,6.547233104706
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.75/220,130.19198608398438,75.96183776855469,220.19198608398438,-261.3568115234375,573.9601440429688,4436.3857421875,-0.6260769963264465,-0.741072416305542,0.2425680309534073,0.2546513080596924,0.0075197601690888405,250738.643188476563,3679573.960144042969,4436.385742187500,1.432377338409
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.34/066,336.8789978027344,34.853145599365234,66.87899017333984,-291.26116943359375,574.5328369140625,4425.8662109375,0.5255727767944336,0.22440361976623535,0.8206194639205933,0.2546513080596924,0.052968937903642654,250708.738830566406,3679574.532836914063,4425.866210937500,4.318984985352
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.21/040,310.5662841796875,21.138282775878906,40.566287994384766,-250.16720581054688,522.7902221679688,4409.66259765625,0.2345210760831833,0.27394646406173706,0.9327127933502197,0.2546513080596924,0.08499529212713242,250749.832794189453,3679522.790222167969,4409.662597656250,14.083000183105
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.69/253,163.83328247070312,69.50214385986328,253.83328247070312,-260.9110107421875,542.3108520507812,4420.1171875,-0.899644672870636,-0.2608042359352112,0.3501722812652588,0.2546513080596924,0.06798699498176575,250739.088989257813,3679542.310852050781,4420.117187500000,5.792945861816
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.89/099,9.420753479003906,89.84387969970703,99.4207534790039,-252.53262329101562,539.3803100585938,4426.00927734375,0.9865092635154724,-0.16368265450000763,0.0027248021215200424,0.2546513080596924,0.05481157824397087,250747.467376708984,3679539.380310058594,4426.009277343750,4.757274627686
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.74/268,178.99789428710938,74.90721893310547,268.9978942871094,-251.28025817871094,536.8704223632812,4428.2998046875,-0.965357780456543,-0.016885623335838318,0.26038286089897156,0.2546513080596924,0.032425425946712494,250748.719741821289,3679536.870422363281,4428.299804687500,3.702798366547
