Name,Strike,Dip,Dip_Dir,Cx,Cy,Cz,Nx,Ny,Nz,Sample_Radius,RMS,Gx,Gy,Gz,Length
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.44/042,312.55810546875,44.157073974609375,42.558101654052734,1426.955322265625,716.1716918945312,4402.28271484375,0.4711554944515228,0.5131303668022156,0.7174327373504639,0.26677438616752625,0.05261630564928055,252426.955322265625,3679716.171691894531,4402.282714843750,2.867151498795
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.83/306,216.90908813476562,83.30296325683594,306.9090881347656,1430.524658203125,715.8056640625,4402.56201171875,-0.7941334247589111,0.5964494943618774,0.11661943048238754,0.26677438616752625,0.035858746618032455,252430.524658203125,3679715.805664062500,4402.562011718750,1.675653576851
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.72/152,62.88890075683594,72.70423126220703,152.88890075683594,1418.886962890625,719.4884643554688,4408.4775390625,0.4351111054420471,-0.8498755097389221,0.2973044216632843,0.26677438616752625,0.03273501247167587,252418.886962890625,3679719.488464355469,4408.477539062500,2.932521820068
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.41/131,41.88433837890625,41.37441635131836,131.88433837890625,1419.1966552734375,721.16357421875,4411.46240234375,0.49209341406822205,-0.4412873685359955,0.7504062652587891,0.26677438616752625,0.03702894598245621,252419.196655273438,3679721.163574218750,4411.462402343750,3.067311286926
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.48/134,44.80598449707031,48.59188461303711,134.8059844970703,1411.1119384765625,721.9620971679688,4412.4912109375,0.5321353077888489,-0.5285435318946838,0.661418080329895,0.26677438616752625,0.015773845836520195,252411.111938476563,3679721.962097167969,4412.491210937500,2.220600843430
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.76/135,45.019561767578125,76.14070129394531,135.01956176757812,1408.6370849609375,725.91064453125,4418.5,0.6862863898277283,-0.6867550015449524,0.23953835666179657,0.26677438616752625,0.022515129297971725,252408.637084960938,3679725.910644531250,4418.500000000000,2.802513360977
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.79/137,47.83221435546875,79.9343490600586,137.83221435546875,1386.392822265625,724.9183349609375,4408.60498046875,0.6609712839126587,-0.7297740578651428,0.17477639019489288,0.26677438616752625,0.035072579979896545,252386.392822265625,3679724.918334960938,4408.604980468750,3.048898220062
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.45/335,245.06466674804688,45.12565231323242,335.0646667480469,1367.2210693359375,742.0313720703125,4416.87109375,-0.29876574873924255,0.6425979137420654,0.7055543661117554,0.26677438616752625,0.13476203382015228,252367.221069335938,3679742.031372070313,4416.871093750000,18.948162078857
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.39/324,234.76666259765625,39.33833694458008,324.76666259765625,1371.6187744140625,739.049072265625,4417.10595703125,-0.3657008111476898,0.5177743434906006,0.7734162211418152,0.26677438616752625,0.14344081282615662,252371.618774414063,3679739.049072265625,4417.105957031250,23.524497985840
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.27/041,311.3681335449219,27.4105167388916,41.36814498901367,1375.147705078125,734.0759887695312,4416.82421875,0.3042512834072113,0.3454923629760742,0.8877308964729309,0.26677438616752625,0.1095457673072815,252375.147705078125,3679734.075988769531,4416.824218750000,10.128910064697
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.27/039,309.30316162109375,27.173866271972656,39.303157806396484,1372.765380859375,732.4309692382812,4416.380859375,0.2892795503139496,0.35339081287384033,0.8896247744560242,0.26677438616752625,0.09321997314691544,252372.765380859375,3679732.430969238281,4416.380859375000,10.455373764038
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.11/028,298.5863952636719,11.647333145141602,28.586395263671875,1382.46923828125,727.7242431640625,4410.96875,0.09659968316555023,0.17727649211883545,0.9794088006019592,0.26677438616752625,0.07702931016683578,252382.469238281250,3679727.724243164063,4410.968750000000,8.548126220703
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.23/025,295.38873291015625,23.69776725769043,25.388717651367188,1376.2296142578125,730.7135009765625,4411.3291015625,0.17232270538806915,0.3630952835083008,0.9156782627105713,0.26677438616752625,0.09180711209774017,252376.229614257813,3679730.713500976563,4411.329101562500,5.154656887054
measurements_F.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.05/110,20.194412231445312,5.900067329406738,110.19441223144531,1375.30029296875,727.0966186523438,4407.46044921875,0.09647460281848907,-0.03548506274819374,0.9947026968002319,0.26677438616752625,0.06494183838367462,252375.300292968750,3679727.096618652344,4407.460449218750,10.423526763916
